label,landmark,encoding
ኘ,"[[-0.7975059104899118, -0.22750697853453583], [-0.6328151123894239, 0.6617830213553128], [-0.2886654964698434, 0.8291687117277753], [-0.17159595126867347, 1.0], [0.2139800065552914, 0.9193234793305062], [0.10245849875037803, 0.4257062020954355], [0.25680349065296276, 0.6007871498199502], [0.5020542882752395, 0.634672473637423], [0.7919942176415247, 0.9011435892552284], [-0.0068250655994928746, 0.2577467045974274], [0.5668078421013863, 0.28564170796801214], [0.5271214132110217, 0.4366706523998366], [0.8504251839057619, 0.5433123520400703], [-0.041422425685027686, -0.21608477430951165], [0.1527928560393466, -0.1344895376190204], [0.10263531813373505, -0.10939721004225396], [-0.40045393892553, -0.09083649261474842], [-0.05421100746585733, -0.46736813238335106], [0.15122558915629944, -0.6222752371459461], [-0.06272366464414891, -0.5273279252778809], [-0.21071178194659754, -0.4768593281840949]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ኘ,"[[-0.7997019940520226, -0.16053423212721019], [-0.4571482679763078, 0.6751772418480289], [-0.1288029012305135, 0.9838121286805046], [0.16739297552075333, 1.0], [0.36535458224525336, 0.853265967910436], [0.1150819854199964, 0.5456950904718209], [0.4532313433650384, 0.53870629523099], [0.656326853877887, 0.5191433108015574], [0.8497619176050153, 0.5343148325034088], [0.0712634403701966, 0.1860065310765026], [0.44186603108375433, 0.18371727405940272], [0.695689124119841, 0.24280744459325895], [0.9125390427189056, 0.2518701050552616], [-0.03360143711317766, -0.16594913724467478], [0.20599463650675257, -0.23069332944054838], [-0.04786719032343001, -0.14516346365498456], [-0.24250201853389572, -0.07264063220950381], [-0.15274398867701475, -0.5657524843036487], [0.06977918069172297, -0.6193611125083205], [-0.07477201262407199, -0.5402590398217177], [-0.2189401659875608, -0.42188443095751893]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ኘ,"[[-0.5167081402214058, 0.7066962544977993], [0.024102180228271965, 1.0], [0.3638139380002265, 0.8925906005664805], [0.5169971662886155, 0.6510416223503295], [0.6293136058777412, 0.4228931440246388], [0.3800545571861338, 0.29469824707655], [0.5834680573385833, -0.005487474636876413], [0.7036335087896444, -0.18579000267604287], [0.8080655514978151, -0.3600817099504611], [0.15052593594200953, 0.04234545044496759], [0.40047650687095737, -0.31431676245056694], [0.5797746926632574, -0.5075563697096958], [0.7265134463144276, -0.6870513694252284], [-0.1189521684027309, -0.11333302890875943], [-0.008996333161189234, -0.5163114004504888], [-0.0680529208743551, -0.26743003951219607], [-0.10078137912752927, -0.024080401566466292], [-0.41162832472541255, -0.223710668612758], [-0.38880951355637716, -0.4588555278940922], [-0.3952064018456932, -0.2383225058396186], [-0.37329539620195895, 0.016102536006014963]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ኘ,"[[-0.547115222167802, 0.6274277724815824], [-0.10294123617922583, 1.0], [0.21233823548511066, 0.9434273220796167], [0.3785207462098447, 0.7254929627712904], [0.506716024585774, 0.5148418101941188], [0.30112747195560363, 0.35008711681829335], [0.5192447740643398, 0.08118584820223865], [0.648465699891046, -0.08062492525800789], [0.7629559018309793, -0.23878303896754693], [0.12851506625385864, 0.06454921272671801], [0.3950161411177211, -0.25371494083830054], [0.5784006862056111, -0.4196343947222021], [0.7311384407415098, -0.5766940000216146], [-0.0916254285241629, -0.13059351502772315], [0.056214082668657565, -0.5157993364506006], [-0.02722442464130136, -0.276579635523773], [-0.08657563904098081, -0.03896173799557067], [-0.33801710968529997, -0.2840428145172882], [-0.2884935456221101, -0.5149570325564464], [-0.3216048209945864, -0.29616344853126225], [-0.33377209620235193, -0.039395019217226525]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ኘ,"[[-0.5570553761914276, 0.6339524528437694], [-0.05348492303724527, 1.0], [0.28527195496224145, 0.9392428927818937], [0.4528816015422485, 0.7193647869007885], [0.579702454502109, 0.5072734092202925], [0.34706957916708026, 0.34552799493913666], [0.5680575842212361, 0.07405166683443919], [0.698833526572681, -0.08928118431538352], [0.8138405616235327, -0.24876727275620034], [0.14318358789674898, 0.06272159539330205], [0.4137907719749364, -0.25870314681032125], [0.6030901473944487, -0.42687135409135246], [0.7596561890138017, -0.5857776426328489], [-0.1070052941803412, -0.12917278446801408], [0.03096921269750997, -0.5158414850302037], [-0.04563206051781091, -0.27582652170223604], [-0.09619405620983952, -0.03773683799632241], [-0.3832478728834879, -0.279076805864425], [-0.342957840899129, -0.5103392528734105], [-0.3661474318602893, -0.29140249369383625], [-0.3644046925255724, -0.03482695131048411]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ኘ,"[[-0.37980185128579114, 0.7342288391423], [0.008501318489615578, 1.0], [0.31785786649856185, 0.9389563224329849], [0.46412162209650093, 0.7611459173709584], [0.675405279402213, 0.3953631838319927], [0.3856649680282286, 0.23847959415528108], [0.5773292039948281, 0.09417008891154253], [0.6237928673383734, 0.011608700199035274], [0.6715643388995607, -0.35914275999368356], [0.06813559078469843, 0.018574567130408507], [0.3448875001274885, -0.2629343772872892], [0.5756458150323354, -0.4411191826315217], [0.5264123567152492, -0.5913124980304536], [-0.13476174047050732, -0.05357547151037577], [0.0055351846403465625, -0.5110534501057594], [-0.04005017452444559, -0.2791287533027506], [-0.14583032336978974, 0.058113266702740404], [-0.3190388183424198, -0.2034786897753137], [-0.3131699576721199, -0.45992605984211166], [-0.4826422308183303, -0.22399119782499624], [-0.3831665250016739, 0.12726772176557616]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ኘ,"[[-0.5060336527951431, 0.6741665048464138], [0.023604261965010816, 1.0], [0.35629803684756045, 0.9134526857465805], [0.5063167079768963, 0.6815945407802356], [0.6163128426804767, 0.4606265156648337], [0.37220314692919737, 0.31742841700466207], [0.571414400821739, 0.030081031554945417], [0.6890973974772634, -0.14263295521577513], [0.7913720162162478, -0.31030384995166943], [0.14741627482877306, 0.051457304361842746], [0.39220320690847627, -0.2894473309271824], [0.5677973360374315, -0.4714754487376828], [0.7115046666107233, -0.6417635386559879], [-0.11649477838484304, -0.12041628921638389], [-0.008810481153573763, -0.5161012625331457], [-0.06664704008470404, -0.2711847987821797], [-0.09869937290282141, -0.030187319930536638], [-0.40312464337312753, -0.24846943215012127], [-0.38077723780804057, -0.48187814489537506], [-0.38704197508540955, -0.2620589435447633], [-0.3655836210181348, -0.006672235652998973]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ኘ,"[[-0.6885926979946887, 0.25165786624778247], [-0.28266686484794945, 0.7849000722545023], [0.06830696582239425, 1.0], [0.33171011810011586, 0.9925983759240858], [0.4365242014649827, 0.6963634126331859], [0.23046791014386492, 0.44175721317536815], [0.5456507895787859, 0.3271437990515004], [0.7192080626654043, 0.22285925230000433], [0.8978081903826348, 0.1650534070428706], [0.11424021508838629, 0.12709897040259133], [0.4372236530417017, -0.046860832720433336], [0.6737647286337581, -0.10131038281206717], [0.8649221797491073, -0.18500696375090847], [-0.0698242578993682, -0.15374449790326333], [0.15574370853261524, -0.24716797224163065], [-0.06239336615627604, -0.05742570182852429], [-0.2225305069558469, 0.06472218181274841], [-0.27488386733288284, -0.41511168567469636], [-0.1031703074995939, -0.4328607005922902], [-0.244618221486424, -0.260403380178683], [-0.35710672313279995, -0.14078455706698167]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ኘ,"[[-0.6547306889622075, 0.20300634841285442], [-0.31304677726398344, 0.7551162878510477], [-0.001639530072477497, 0.9900705528032016], [0.24303751814474325, 1.0], [0.35945381750166333, 0.714883717136811], [0.18496349497090095, 0.45046839948287093], [0.4846096560566792, 0.3581154892037164], [0.6522863119800987, 0.26668153757276786], [0.8216185859321584, 0.22138693461026854], [0.09765292511643041, 0.1327396502618811], [0.40838631702235384, -0.01759519124290366], [0.631216529536483, -0.055792929873116286], [0.8138724746859356, -0.12578438932218405], [-0.0547446674833953, -0.15609712574768594], [0.1604445447930973, -0.2334252684970572], [-0.05411303881490517, -0.060679030985181376], [-0.21050864139875639, 0.049238665725505185], [-0.22787175260393563, -0.4271109239970664], [-0.06752620679996468, -0.4333756903465224], [-0.20986375801458118, -0.2726506911563711], [-0.3219208853356653, -0.16210979598784106]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ኘ,"[[-0.6457601779500238, 0.2923388773220823], [-0.20255647153904044, 0.8042831652443464], [0.1580855164671467, 1.0], [0.4132563083050808, 0.9773867896724161], [0.4878889379679031, 0.6739440559642387], [0.2643846307907376, 0.43021242123048514], [0.5600149904590341, 0.2969807470292913], [0.7190285457851149, 0.18228184604482764], [0.8872041783643462, 0.1139539737866778], [0.12262397916028733, 0.12101462547408823], [0.42038692949036266, -0.07224671623815425], [0.6451498914337749, -0.14054477035665208], [0.8231476065183622, -0.23558911362553397], [-0.08192608440965496, -0.15032517804219478], [0.12860307004910193, -0.25711811862200246], [-0.06587225260631314, -0.05405547053698821], [-0.2102117769844571, 0.07780356791748028], [-0.3050825255413701, -0.4009018686623786], [-0.13992127507819094, -0.42861826064284014], [-0.2614922523257746, -0.2473289469117786], [-0.3597815203393832, -0.12075537348302143]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ኘ,"[[-0.6477540505756336, 0.3809381983572669], [-0.19564694189049645, 0.9172518104898529], [0.3233945508079409, 1.0], [0.6160990407015697, 0.8530922248881779], [0.6015714874708848, 0.8178213184953548], [0.2773608013762223, 0.5245333875502414], [0.7011392334493941, 0.23545993049766833], [0.9275976336825843, 0.02939569580731054], [0.9380790666190213, -0.037929668605654186], [0.09760438659661992, 0.0531392463204762], [0.5414224589923001, -0.09552186132955995], [0.7088066821720203, -0.2831707439644717], [0.9797751206028036, -0.5379317989768962], [-0.04829513201511453, -0.2037392552317105], [0.1680311091818195, -0.32053176487817725], [-0.12947752916704983, -0.13692146671693414], [-0.3905142698184059, -0.005287846564615546], [-0.3266700559577281, -0.37393337863900655], [-0.26096370574890276, -0.6533419841495128], [-0.2217569321393063, -0.3506703678749804], [-0.3865972347842215, -0.0813556585068288]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ኘ,"[[-0.6624380229235306, 0.22984887988562494], [-0.2719303873555055, 0.7740478909515439], [0.06571247636384477, 0.9993068288172118], [0.3191108407885942, 1.0], [0.419943792344668, 0.7078035383614144], [0.22171409483084203, 0.44759062876519], [0.5249254476672104, 0.3429580272108887], [0.6918905304836791, 0.2442842190524102], [0.8637069262186869, 0.19211415608274596], [0.10990105245364255, 0.1302465809282197], [0.4206166767957544, -0.03332789847825985], [0.6481732612784668, -0.08037494099452695], [0.8320700181751396, -0.15797865911823838], [-0.06717213744737831, -0.1554563531159476], [0.1498281272275703, -0.24170506107844472], [-0.06002349173970807, -0.05917821669194776], [-0.21407817639846538, 0.05772051407247822], [-0.26444300983710634, -0.4223808565774624], [-0.09925161089200361, -0.43481682350282985], [-0.2353269378029144, -0.26717598266402987], [-0.3435428117865654, -0.15133867751636151]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
አ,"[[0.8245615326937534, 0.26391255049451406], [0.7641714686349863, -0.12087399057381523], [0.5256264300757628, -0.49545819873870883], [0.30759249844669995, -0.7730253719996885], [0.22212434067088677, -1.0], [0.0441432852116455, -0.3226803830449149], [-0.14915739104120948, -0.3126799496825531], [0.16212644466441278, -0.2110690270732411], [0.38027135446031834, -0.15452465461257098], [-0.028228957136645968, -0.09686532974436766], [-0.22645866744348175, -0.09210036042019296], [0.17969194545708278, -0.022570805672871185], [0.40394139494699605, 0.010479554762600707], [-0.0344706674442392, 0.11621729807939828], [-0.23088502434426803, 0.14013239398042368], [0.1376219032644257, 0.14638676890046762], [0.37236881669293453, 0.14761121357377127], [0.01855633936923978, 0.3033284147098843], [-0.16213524834437842, 0.3154132000635596], [0.08550241078931595, 0.3014248571068467], [0.2682298094562414, 0.2705459734170225]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
አ,"[[1.0, 0.18269566322244774], [0.9269726330184648, -0.17442374979083206], [0.6378460828515924, -0.507788121295099], [0.37354232047913155, -0.7515312456088293], [0.27000506340505304, -0.9582242846126094], [0.053730510155291414, -0.3070120583056288], [-0.18073955194602717, -0.2822431994401326], [0.19677368126337738, -0.211410497878957], [0.46134004828237735, -0.1755637761540653], [-0.03418425066343144, -0.08886517472294342], [-0.2746299582792821, -0.06862890083850505], [0.21797061636232448, -0.035510617411292154], [0.48995509691545497, -0.02224684004087159], [-0.04187853557153788, 0.11205017878574484], [-0.28013339802104226, 0.15015422484072694], [0.16684386899726034, 0.12674949011489287], [0.45157969042445156, 0.10924444657311481], [0.02233227607967779, 0.28382705424282795], [-0.19684478505394615, 0.30955427507153155], [0.10353569042952493, 0.27671602487488633], [0.32519297432855765, 0.23314982690297475]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
አ,"[[0.9742336031548636, 0.4597422466017114], [1.0, 0.07321108238501144], [0.7974090242943768, -0.34774602819772116], [0.5950151374401255, -0.6699327964284725], [0.5470807181831845, -0.9103246256869734], [0.14166109547942893, -0.30058635699594227], [-0.10582575027688838, -0.33897138212916905], [0.26143523369345467, -0.16350019090119045], [0.5227052039208457, -0.05468973447247646], [-0.010012619170016234, -0.10054197257863057], [-0.2623511490337778, -0.14520699490835903], [0.23359090701607507, 0.022865810071052272], [0.5088361151422457, 0.11050927208883463], [-0.07454366356114106, 0.10364421123284122], [-0.32967195157910245, 0.07792035590539602], [0.13540666445524693, 0.17554361897380044], [0.4324052216689749, 0.23506716004594377], [-0.05710481274827179, 0.2974841183417319], [-0.28917524018947877, 0.26424531340211216], [0.028193088584218467, 0.31228418699647925], [0.2678364399847659, 0.3278827046776342]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
አ,"[[1.0, 0.17406213986545224], [0.9267609976159339, -0.1835267848258645], [0.6374617408583179, -0.5152926344566466], [0.3730376524379305, -0.7573792921561343], [0.26938479648114355, -0.9637792760328465], [0.05353546516708586, -0.3084897068184158], [-0.18089297781565014, -0.28148022586344695], [0.1966214020859828, -0.21390083357671466], [0.4611800810280499, -0.18037821127287434], [-0.03423511286589502, -0.08883440533680155], [-0.274641319615852, -0.06631692830781798], [0.21792424013529782, -0.03763351667470915], [0.4898862958442448, -0.02683447893282178], [-0.04180484545723025, 0.11279474948664352], [-0.28000945373960345, 0.15321697528036624], [0.16690313312922786, 0.12561707064396405], [0.4515961537478542, 0.10543129245931272], [0.022504493156039154, 0.28452936266857365], [-0.1966320788876727, 0.31235929967408016], [0.10369439683899498, 0.2766470387485218], [0.32529993071586016, 0.23089818177096785]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
አ,"[[1.0, 0.17406213986545224], [0.9267609976159339, -0.1835267848258645], [0.6374617408583179, -0.5152926344566466], [0.3730376524379305, -0.7573792921561343], [0.26938479648114355, -0.9637792760328465], [0.05353546516708586, -0.3084897068184158], [-0.18089297781565014, -0.28148022586344695], [0.1966214020859828, -0.21390083357671466], [0.4611800810280499, -0.18037821127287434], [-0.03423511286589502, -0.08883440533680155], [-0.274641319615852, -0.06631692830781798], [0.21792424013529782, -0.03763351667470915], [0.4898862958442448, -0.02683447893282178], [-0.04180484545723025, 0.11279474948664352], [-0.28000945373960345, 0.15321697528036624], [0.16690313312922786, 0.12561707064396405], [0.4515961537478542, 0.10543129245931272], [0.022504493156039154, 0.28452936266857365], [-0.1966320788876727, 0.31235929967408016], [0.10369439683899498, 0.2766470387485218], [0.32529993071586016, 0.23089818177096785]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
አ,"[[0.8142900244348045, 0.5439123101233954], [1.0, 0.12743547587794068], [0.758720473705863, -0.35171844252733403], [0.4986678948924845, -0.6810987652393646], [0.5038625753152267, -0.9178407677868273], [0.19247340540728494, -0.31626139855010205], [-0.1984396045936147, -0.48772133704363435], [0.14443673052749273, -0.2572643489971651], [0.4226346107056149, -0.09837014853512156], [0.025314759734870945, -0.10624102654261668], [-0.29148354394874537, -0.21309877809657377], [0.1879051854760267, 0.02206319421731484], [0.49196581101289333, 0.15295401366304834], [-0.07080357390876825, 0.10879920030356754], [-0.3427912031549961, 0.0396452639126734], [0.1588724245184464, 0.21984886467154685], [0.4704411188607728, 0.3073157403729301], [-0.14698459123338778, 0.3137032247891513], [-0.3302972526632815, 0.279743012367638], [0.016812882323375442, 0.3743120513809284], [0.27448686750065737, 0.4112735700914292]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
አ,"[[0.8135654414947595, 0.5810710827853511], [1.0, 0.19205380529211005], [0.7594586603471154, -0.2869416638377848], [0.4998937657652785, -0.6227211971170904], [0.5054792712832958, -0.8507891067504473], [0.19303442810200222, -0.2918544283754972], [-0.1976783264965059, -0.4843019774627537], [0.14489055201916914, -0.23824861223461907], [0.4228852165697944, -0.06571342224232227], [0.025494969261393052, -0.10076038137551861], [-0.29119388151363756, -0.22575388523869452], [0.18790828468426363, 0.03427143633048447], [0.49181722076076384, 0.18157378562189339], [-0.0709975379138361, 0.1000856862475105], [-0.342928383131921, 0.014567875273657617], [0.1585438293017984, 0.22310421519094648], [0.47003389574539084, 0.32902657941296937], [-0.1475318594495591, 0.2925291235035048], [-0.330827071217097, 0.2470958491843232], [0.016200200209727164, 0.3623266355880743], [0.273867395101456, 0.41579374309419526]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
አ,"[[0.8142900244348045, 0.5271608730973646], [1.0, 0.133136670814019], [0.7587204737058629, -0.32559730637537737], [0.4986678948924846, -0.6420609911475803], [0.5038625753152266, -0.8672339691959313], [0.19247340540728497, -0.29859944777643765], [-0.1984396045936145, -0.46637536426112836], [0.14443673052749276, -0.24304146184159797], [0.42263461070561487, -0.08856129721668471], [0.02531475973487098, -0.10077587863386388], [-0.29148354394874526, -0.20620807858077386], [0.18790518547602672, 0.023225984792947612], [0.4919658110128933, 0.15137156628431522], [-0.07080357390876814, 0.10266860034250999], [-0.34279120315499606, 0.03364060113806092], [0.1588724245184464, 0.21105260328470543], [0.4704411188607728, 0.2979742442507606], [-0.14698459123338775, 0.2967067260677914], [-0.3302972526632814, 0.2622166270009599], [0.01681288232337547, 0.3563179988402703], [0.2744868675006573, 0.39454807881738785]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
አ,"[[0.8209252300796558, 0.47898680307473096], [1.0, -0.017300331375077305], [0.740808171665752, -0.3804109606894335], [0.7482732133930482, -0.6236187714800597], [0.4352002976681059, -0.907690222729641], [0.21126131714505914, -0.2945628237668504], [-0.3372234130272427, -0.5337328030600372], [0.15082071298327385, -0.24365371901816565], [0.4876464738198154, -0.1594918533507979], [0.03449707368302651, -0.16034147741978647], [-0.32744447051498515, -0.3395385816240466], [0.3037812218582889, -0.0774898648224553], [0.44631641288355806, 0.08124218782435334], [-0.08321833009598047, 0.14989207651569006], [-0.21153781643073805, -0.02932842337822645], [0.18642005736310266, 0.12373128269035176], [0.468690986046394, 0.20754170971578334], [-0.16254006073210495, 0.30501222467094674], [-0.38883390001417434, 0.28384482259173965], [-0.10407276983492539, 0.2767463314680043], [0.27502986765633025, 0.3842955547335975]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
አ,"[[0.8142900244348045, 0.5271608730973646], [1.0, 0.133136670814019], [0.7587204737058629, -0.32559730637537737], [0.4986678948924846, -0.6420609911475803], [0.5038625753152266, -0.8672339691959313], [0.19247340540728497, -0.29859944777643765], [-0.1984396045936145, -0.46637536426112836], [0.14443673052749276, -0.24304146184159797], [0.42263461070561487, -0.08856129721668471], [0.02531475973487098, -0.10077587863386388], [-0.29148354394874526, -0.20620807858077386], [0.18790518547602672, 0.023225984792947612], [0.4919658110128933, 0.15137156628431522], [-0.07080357390876814, 0.10266860034250999], [-0.34279120315499606, 0.03364060113806092], [0.1588724245184464, 0.21105260328470543], [0.4704411188607728, 0.2979742442507606], [-0.14698459123338775, 0.2967067260677914], [-0.3302972526632814, 0.2622166270009599], [0.01681288232337547, 0.3563179988402703], [0.2744868675006573, 0.39454807881738785]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
አ,"[[0.5703357097553177, 0.6856687465822529], [0.8256218783781752, 0.36764433387297135], [0.8900486894496067, -0.028790291198577515], [0.8985053801419955, -0.3588268450806416], [1.0, -0.5874800796171162], [0.2367640869466366, -0.23742695086787105], [-0.10859008687620925, -0.5023477606989026], [0.07541856374495046, -0.39145106565243304], [0.2475817422084812, -0.24128859619695506], [0.036637463099262274, -0.09639150210562097], [-0.3504506324324823, -0.3438685410623657], [-0.06497170798995168, -0.18192526393266067], [0.13959338060904544, -0.06344268169488701], [-0.09248719501788706, 0.0724985946157894], [-0.46295720417040137, -0.1581817204090663], [-0.18228332729220928, -0.01754034613313667], [0.011898685886441647, 0.09434696888104352], [-0.1809143550280117, 0.2613198583577025], [-0.478130551156443, 0.1029459801616081], [-0.2616781837719731, 0.18365225346922912], [-0.07392453245809376, 0.266372416531762]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
